Rank,Name,Revenue ($M),Revenue % change,Profit ($M),Profit % change,Assets ($M),Market Value ($M),Change in rank (1000),Employees,Change in rank (500),Year,Revenue_cat,Filter_cat,Profit ($M)_cat,Assets ($M)_cat,Market Value ($M)_cat,Employees_cat,Revenue_cat_1,Revenue_cat_2,Revenue_cat_3,Filter_cat_0,Filter_cat_1,Filter_cat_2,Profit ($M)_cat_1,Profit ($M)_cat_2,Profit ($M)_cat_3,Profit ($M)_cat_4,Profit ($M)_cat_5,Assets ($M)_cat_1,Assets ($M)_cat_2,Assets ($M)_cat_3,Assets ($M)_cat_4,Assets ($M)_cat_5,Market Value ($M)_cat_1,Market Value ($M)_cat_2,Market Value ($M)_cat_3,Market Value ($M)_cat_4,Market Value ($M)_cat_5,Employees_cat_1,Employees_cat_2,Employees_cat_3,Employees_cat_4,Employees_cat_5
591,KB Home,4552.7,0.1,268.8,57.8,5015.5,1630.8,-20,2140,0,2020,1,0,3,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
592,Globe Life,4527.5,5.2,760.8,8.5,25977.5,7729.4,3,3196,0,2020,1,0,5,5,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
593,Mattel,4504.6,-0.2,-213.5,0.0,5325.2,3055.9,-18,24000,0,2020,1,0,1,3,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
594,Ryerson Holding,4501.6,2.1,82.4,-22.3,2021.5,199.3,-8,4500,0,2020,1,0,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
595,Silgan Holdings,4489.9,0.9,193.8,-13.5,4931.1,3214.8,-14,13220,0,2020,1,0,3,3,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
596,Zebra Technologies,4485.0,6.3,544.0,29.2,4711.0,9916.0,11,8200,0,2020,1,0,4,3,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
600,Tutor Perini,4450.8,-0.1,-387.7,-564.7,4485.8,339.2,-21,9100,0,2020,1,0,1,3,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
601,Juniper Networks,4445.4,-4.3,345.0,-39.1,8837.7,6326.3,-39,9419,0,2020,1,0,4,4,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
603,Vertiv Holdings,4431.2,3.4,-140.8,0.0,4657.4,2840.8,0,19800,0,2020,1,0,1,3,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
604,Tiffany,4424.0,-0.4,541.1,-7.7,6660.1,15694.3,-21,14100,0,2020,1,0,4,3,5,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
605,EQT,4416.5,-10.7,-1221.7,0.0,18809.2,1806.1,-59,647,0,2020,1,0,1,5,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
606,UFP Industries,4416.0,-1.6,179.7,20.9,1889.5,2296.8,-30,12000,0,2020,1,0,3,1,2,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
607,Diebold Nixdorf,4408.7,-3.7,-341.3,0.0,3790.6,272.8,-39,22000,0,2020,1,0,1,2,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
608,Antero Resources,4408.7,6.5,-340.1,0.0,15197.6,204.4,5,547,0,2020,1,2,1,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
609,Meritor,4388.0,5.0,291.0,148.7,2815.0,979.3,0,9100,0,2020,1,0,3,2,1,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
610,Broadridge Financial Solutions,4362.2,0.7,482.1,12.7,3880.7,10886.7,-19,11000,0,2020,1,0,4,2,4,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
611,Church & Dwight,4357.7,5.1,615.9,8.3,6657.4,15773.9,1,4800,0,2020,1,0,4,3,5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
612,Marriott Vacations Worldwide,4355.0,46.7,138.0,150.9,9214.0,2280.3,159,22000,0,2020,1,0,2,4,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
613,Edwards Lifesciences,4348.0,15.2,1046.9,45.0,6488.1,39105.8,40,13900,0,2020,1,0,5,3,5,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
614,Colfax,4326.3,18.0,-527.6,-476.4,7386.8,2339.3,52,15000,0,2020,1,0,1,4,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
615,Insperity,4314.8,12.7,151.1,11.6,1395.0,1468.9,33,3500,0,2020,1,2,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
616,American Eagle Outfitters,4308.2,6.8,191.3,-27.0,3328.7,1329.3,8,27000,0,2020,1,0,3,2,1,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
617,Keysight Technologies,4303.0,11.0,621.0,276.4,6623.0,15681.2,21,13600,0,2020,1,0,5,3,5,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
618,JELD-WEN Holding,4289.8,-1.3,63.0,-55.6,3381.3,980.3,-28,23300,0,2020,1,0,2,2,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
619,Iron Mountain,4262.6,0.9,267.4,-26.4,13816.8,6838.8,-14,25000,0,2020,1,0,3,4,3,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
620,Nasdaq,4262.0,-0.4,774.0,69.0,13924.0,15604.8,-23,4361,0,2020,1,1,5,4,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
621,Gartner,4245.3,6.8,233.3,90.5,7151.3,8871.8,10,16724,0,2020,1,0,3,4,4,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
622,Sinclair Broadcast Group,4240.0,38.8,47.0,-86.2,17370.0,1472.5,129,11800,0,2020,1,0,2,5,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
623,Ingles Markets,4202.0,2.7,81.6,-16.2,1867.3,732.6,-6,18630,0,2020,1,0,2,1,1,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
624,Monster Beverage,4200.8,10.3,1107.8,11.6,5150.4,30205.8,27,3092,0,2020,1,0,5,3,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
625,Murphy Oil,4194.0,63.2,1149.7,179.7,11718.5,941.4,218,822,0,2020,1,0,5,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
629,Spectrum Brands Holdings,4138.8,-24.8,471.9,-38.6,5230.5,1669.2,-124,13000,0,2020,1,0,4,3,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
630,Quad/Graphics,4137.2,-1.3,-156.3,-1938.8,2417.1,136.0,-22,19600,0,2020,1,0,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
631,Flowers Foods,4124.0,4.4,164.5,4.7,3177.8,4341.3,2,9700,0,2020,1,0,2,2,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
633,Allegheny Technologies,4122.5,1.9,257.6,15.8,5634.6,1076.3,-12,8100,0,2020,1,0,3,3,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
634,Old Dominion Freight Line,4109.1,1.6,615.5,1.6,3995.6,15691.6,-12,20105,0,2020,1,0,4,2,5,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
635,Landstar System,4089.6,-11.5,227.7,-10.8,1427.7,3784.9,-71,1333,0,2020,1,0,3,1,3,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
636,American National Group,4070.1,22.4,620.4,290.2,28597.6,2215.0,74,4640,0,2020,1,0,5,5,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
637,Snap-on,4067.7,-0.1,693.5,2.0,5693.5,5951.1,-18,12800,0,2020,1,0,5,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
638,Brookdale Senior Living,4057.1,-10.5,-267.9,0.0,7194.4,574.9,-65,48400,0,2020,1,1,1,4,1,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
639,Amkor Technology,4052.7,-6.1,120.9,-4.9,4695.6,1877.8,-47,29650,0,2020,1,0,2,3,2,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
640,Wyndham Destinations,4043.0,-13.1,507.0,-24.6,7453.0,1894.5,-79,22500,0,2020,1,0,4,4,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
641,PPD,4031.0,7.5,47.8,-54.1,5556.2,6208.2,0,23000,0,2020,1,0,2,3,3,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
642,Dentsply Sirona,4029.2,1.1,262.9,0.0,8602.9,8598.5,-14,15200,0,2020,1,0,3,4,4,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
643,CNO Financial Group,4015.8,-6.9,409.4,0.0,33630.9,1795.1,-50,3300,0,2020,1,0,4,5,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
644,Urban Outfitters,3983.8,0.8,168.1,-43.6,3315.6,1392.3,-10,16800,0,2020,1,2,3,2,1,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
645,Sabre,3975.0,2.8,158.6,-53.0,5690.0,1623.4,-4,9250,0,2020,1,0,2,3,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
646,Mercury General,3972.5,17.5,320.1,0.0,5889.2,2254.2,55,4500,0,2020,1,0,3,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
647,Diamondback Energy,3964.0,82.1,240.0,-71.6,23531.0,4147.1,288,712,0,2020,1,0,3,5,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
648,Parsons,3954.8,11.1,120.5,-45.8,3450.4,3217.4,0,15879,0,2020,1,0,2,2,2,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
649,Aaron's,3947.7,3.1,31.5,-84.0,3297.8,1520.4,-2,12100,0,2020,1,0,1,2,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
650,Flowserve,3944.9,2.9,253.7,112.0,4919.6,3127.2,-5,17000,0,2020,1,0,3,3,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
651,Carvana,3939.9,101.5,-114.7,0.0,2057.7,8480.0,349,7324,0,2020,1,2,1,1,4,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
652,ASGN,3923.9,15.4,174.7,10.8,2941.4,1872.0,46,4300,0,2020,1,0,3,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
653,Sally Beauty Holdings,3876.4,-1.4,271.6,5.3,2098.4,943.6,-18,30050,0,2020,1,0,3,1,1,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
654,ScanSource,3873.1,0.7,57.6,73.7,2067.3,542.1,-11,2700,0,2020,1,2,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
655,Ventas,3872.8,3.4,433.0,5.8,24692.2,9992.7,2,516,0,2020,1,1,4,5,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
657,TriNet Group,3856.0,10.1,212.0,10.4,2748.0,2589.1,27,2900,0,2020,1,0,3,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
658,Spirit Airlines,3830.5,15.3,335.3,115.3,7043.4,882.4,53,8938,0,2020,1,0,4,3,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
660,Lennox International,3807.2,-2.0,408.7,13.8,2034.9,7016.9,-23,11200,0,2020,1,0,4,1,4,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
661,Timken,3789.9,5.8,362.1,19.6,4859.9,2451.8,17,18829,0,2020,1,0,4,3,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
662,Paychex,3772.5,11.6,1034.4,10.8,8676.0,22570.4,38,15450,0,2020,1,0,5,4,5,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
663,Amerco,3768.7,4.7,370.9,-53.1,11891.7,5697.0,10,21900,0,2020,1,0,4,4,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
664,Worthington Industries,3759.6,5.0,153.5,-21.2,2510.8,1433.2,13,12000,0,2020,1,0,2,2,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
665,Lamb Weston Holdings,3756.5,9.7,478.6,14.8,3048.1,8341.9,29,7600,0,2020,1,0,4,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
666,Laureate Education,3752.1,-11.1,938.5,153.6,6515.6,2203.3,-60,41000,0,2020,1,0,5,3,2,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
669,Brink's,3683.2,5.6,29.0,0.0,3763.8,2625.2,18,64300,0,2020,1,0,1,2,2,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
671,Acuity Brands,3672.7,-0.2,330.4,-5.5,3172.4,3393.8,-6,12000,0,2020,1,0,4,2,2,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
672,Hub Group,3668.1,-17.1,107.2,-46.9,1991.6,1557.3,-87,5000,0,2020,1,0,2,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
673,Meritage Homes,3666.9,3.9,249.7,9.8,3398.2,1372.7,9,1510,0,2020,1,0,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
674,MRC Global,3662.0,-12.2,39.0,-47.3,2325.0,349.6,-64,3345,0,2020,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
675,Alliant Energy,3647.7,3.2,557.2,8.8,16700.7,11832.5,5,3597,0,2020,1,0,4,5,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
676,Workday,3627.2,28.5,-480.7,0.0,6816.4,30211.0,121,12200,0,2020,1,2,1,3,5,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
677,BMC Stock Holdings,3626.6,-1.5,109.8,-8.3,1906.1,1183.3,-13,10200,0,2020,1,0,2,1,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
678,Abercrombie & Fitch,3623.1,0.9,39.4,-47.2,3549.7,559.9,-3,26000,0,2020,1,1,1,2,1,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
679,Domino's Pizza,3618.8,5.4,400.7,10.7,1382.1,12647.1,13,13100,0,2020,1,0,4,1,4,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
681,Meredith,3611.9,43.9,46.3,-53.4,6136.9,554.1,172,5615,0,2020,1,0,2,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
682,American Water Works,3610.0,4.9,621.0,9.5,22682.0,21642.7,9,6800,0,2020,1,0,5,5,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
683,Albemarle,3589.4,6.4,533.2,-23.1,9860.9,5993.2,19,6000,0,2020,1,0,4,4,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
684,Ciena,3572.1,15.4,253.4,0.0,3893.3,6111.0,60,6383,0,2020,1,0,3,2,3,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
686,Weis Markets,3543.3,1.0,68.0,8.4,1675.6,1120.6,-3,23000,0,2020,1,0,2,1,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
687,Illumina,3543.0,6.3,1002.0,21.3,7316.0,40148.6,21,7700,0,2020,1,0,5,4,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
689,Carter's,3519.3,1.6,263.8,-6.5,2753.1,2887.4,0,20300,0,2020,1,0,3,2,2,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
690,Stifel Financial,3515.0,10.0,448.4,13.8,24610.2,2870.3,39,8205,0,2020,1,0,4,5,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
692,Equifax,3507.6,2.8,-398.8,-233.0,7909.0,14569.4,4,11200,0,2020,1,0,1,4,5,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
693,Kar Auction Services,3505.5,-7.0,188.5,-42.5,6581.2,1546.4,-38,13311,0,2020,1,0,3,3,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
694,Ashland Global Holdings,3505.0,-6.4,505.0,343.0,7251.0,3016.6,-36,4700,0,2020,1,0,4,4,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
696,Sprague Resources,3502.4,-7.1,31.3,-60.8,1275.5,299.1,-42,770,0,2020,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
697,Super Micro Computer,3500.4,4.2,71.9,55.8,1682.6,1090.8,0,3670,0,2020,1,2,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
698,Designer Brands,3492.7,9.7,94.5,0.0,2465.1,357.3,34,16100,0,2020,1,0,2,2,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
699,Pitney Bowes,3477.7,-6.9,194.6,-13.0,5466.9,349.6,-40,11000,0,2020,1,0,3,3,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
700,Applied Industrial Technologies,3472.7,13.0,144.0,1.7,2331.7,1768.4,47,6650,0,2020,1,0,2,1,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
701,Pinnacle West Capital,3471.2,-6.0,538.3,5.3,18479.2,8521.8,-38,6210,0,2020,1,0,4,5,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
704,Twitter,3459.3,13.7,1465.7,21.6,12703.4,19213.0,52,4900,0,2020,1,2,5,4,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
705,Calumet Specialty Products Partners,3452.6,-1.3,-43.6,0.0,1857.8,81.7,-19,1500,0,2020,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
706,Steelcase,3443.2,12.7,126.0,56.1,2142.4,1156.8,44,12700,0,2020,1,0,2,1,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
707,Sanderson Farms,3440.3,6.3,53.3,-13.2,1774.1,2742.4,15,17055,0,2020,1,0,2,1,2,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
708,WABCO Holdings,3421.4,-10.7,245.8,-37.6,4037.1,6924.1,-62,13911,0,2020,1,0,3,2,3,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
709,Clean Harbors,3412.2,3.4,97.7,48.9,4108.9,2866.3,5,14400,0,2020,1,2,2,2,2,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
711,Scientific Games,3400.0,1.1,-130.0,0.0,7809.0,910.5,-7,9800,0,2020,1,0,1,4,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
712,Granite Construction,3389.8,2.2,-105.4,-348.5,2633.8,709.5,0,4200,0,2020,1,0,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
713,Carlyle Group,3377.0,39.1,380.9,227.0,13808.8,7539.2,161,1775,0,2020,1,0,4,4,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
714,Skyworks Solutions,3376.8,-12.7,853.6,-7.1,4839.6,15155.5,-74,9000,0,2020,1,0,5,3,5,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
716,Triple-S Management,3375.6,12.7,92.9,0.0,2818.8,345.0,49,3992,0,2020,1,0,2,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
718,Hologic,3367.3,4.6,-203.6,0.0,6442.1,9270.9,8,6478,0,2020,1,0,1,3,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
719,Triumph Group,3364.9,5.2,-321.8,0.0,2854.6,350.5,9,10776,0,2020,1,0,1,2,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
720,Darling Ingredients,3363.9,-0.7,312.6,208.0,5345.3,3144.6,-21,10100,0,2020,1,0,3,3,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
721,MSC Industrial Direct,3363.8,5.0,288.9,-12.3,2311.2,3044.9,6,6700,0,2020,1,0,3,1,2,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
723,Synopsys,3360.7,7.7,532.4,23.1,6405.2,19347.8,17,13896,0,2020,1,2,4,3,5,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
724,PolyOne,3351.6,-5.1,588.6,268.3,3273.3,1752.3,-43,5600,0,2020,1,0,4,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
725,Dycom Industries,3339.7,6.8,57.2,-9.0,2217.6,810.2,13,15230,0,2020,1,0,2,1,1,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
726,Cabot,3337.0,2.9,157.0,0.0,3004.0,1480.5,-6,4500,0,2020,1,0,2,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
728,Boyd Gaming,3326.1,26.6,157.6,37.0,6650.1,1609.4,106,24300,0,2020,1,0,2,3,1,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
729,LSC Communications,3326.0,-13.1,-295.0,0.0,1649.0,3.0,-80,20000,0,2020,1,0,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
730,Brown-Forman,3324.0,2.3,835.0,16.5,5139.0,25843.4,-11,4700,0,2020,1,0,5,3,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
731,Stericycle,3308.9,-5.1,-346.8,0.0,6437.0,4434.0,-43,19500,0,2020,1,1,1,3,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
732,CIT Group,3296.1,-0.4,529.9,18.5,50832.8,1692.0,-19,3609,0,2020,1,1,4,5,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
733,MDC Holdings,3293.3,7.4,238.3,13.1,3338.4,1462.8,15,1656,0,2020,1,0,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
734,Hyster-Yale Materials Handling,3291.8,3.7,35.8,3.2,1847.2,672.8,-1,7900,0,2020,1,0,1,1,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
735,Crane,3283.1,-1.9,133.3,-60.3,4423.7,2911.4,-29,13000,0,2020,1,0,2,3,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
736,Cinemark Holdings,3283.1,1.9,191.4,-10.5,5828.0,1193.8,-12,22603,0,2020,1,0,3,3,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
